,arquivo,convertida,normalizada,classe,objecto,repeticao,fundo,iluminacao,local,resolucao,tamanho
5824,PHOTO_20210502_205636.jpg,PHOTO_20210502_205636_exp.jpg,,meia,meia_preta,2.0,branco_1,noite,externo,2089x1409,377685.0
5825,PHOTO_20210502_205636.jpg,PHOTO_20210502_205636_mean.jpg,,meia,meia_preta,2.0,branco_1,noite,externo,2089x1409,377685.0
5826,PHOTO_20210502_205641.jpg,PHOTO_20210502_205641_gray.jpg,,meia,meia_preta,3.0,branco_1,noite,externo,2688x1512,453530.0
5827,PHOTO_20210502_205641.jpg,PHOTO_20210502_205641_grad.jpg,,meia,meia_preta,3.0,branco_1,noite,externo,2688x1512,453530.0
5828,PHOTO_20210502_205641.jpg,PHOTO_20210502_205641_excgrad.jpg,,meia,meia_preta,3.0,branco_1,noite,externo,2688x1512,453530.0
5829,PHOTO_20210502_205641.jpg,PHOTO_20210502_205641_log.jpg,,meia,meia_preta,3.0,branco_1,noite,externo,2688x1512,453530.0
5830,PHOTO_20210502_205641.jpg,PHOTO_20210502_205641_exp.jpg,,meia,meia_preta,3.0,branco_1,noite,externo,2688x1512,453530.0
5831,PHOTO_20210502_205641.jpg,PHOTO_20210502_205641_mean.jpg,,meia,meia_preta,3.0,branco_1,noite,externo,2688x1512,453530.0
5832,PHOTO_20210502_205703.jpg,PHOTO_20210502_205703_gray.jpg,,mascara,mascara_azul,1.0,branco_1,noite,externo,2178x1486,439495.0
5833,PHOTO_20210502_205703.jpg,PHOTO_20210502_205703_grad.jpg,,mascara,mascara_azul,1.0,branco_1,noite,externo,2178x1486,439495.0
5834,PHOTO_20210502_205703.jpg,PHOTO_20210502_205703_excgrad.jpg,,mascara,mascara_azul,1.0,branco_1,noite,externo,2178x1486,439495.0
5835,PHOTO_20210502_205703.jpg,PHOTO_20210502_205703_log.jpg,,mascara,mascara_azul,1.0,branco_1,noite,externo,2178x1486,439495.0
5836,PHOTO_20210502_205703.jpg,PHOTO_20210502_205703_exp.jpg,,mascara,mascara_azul,1.0,branco_1,noite,externo,2178x1486,439495.0
5837,PHOTO_20210502_205703.jpg,PHOTO_20210502_205703_mean.jpg,,mascara,mascara_azul,1.0,branco_1,noite,externo,2178x1486,439495.0
5838,PHOTO_20210502_205705.jpg,PHOTO_20210502_205705_gray.jpg,,mascara,mascara_azul,2.0,branco_1,noite,externo,2163x1426,371648.0
5839,PHOTO_20210502_205705.jpg,PHOTO_20210502_205705_grad.jpg,,mascara,mascara_azul,2.0,branco_1,noite,externo,2163x1426,371648.0
5840,PHOTO_20210502_205705.jpg,PHOTO_20210502_205705_excgrad.jpg,,mascara,mascara_azul,2.0,branco_1,noite,externo,2163x1426,371648.0
5841,PHOTO_20210502_205705.jpg,PHOTO_20210502_205705_log.jpg,,mascara,mascara_azul,2.0,branco_1,noite,externo,2163x1426,371648.0
5842,PHOTO_20210502_205705.jpg,PHOTO_20210502_205705_exp.jpg,,mascara,mascara_azul,2.0,branco_1,noite,externo,2163x1426,371648.0
5843,PHOTO_20210502_205705.jpg,PHOTO_20210502_205705_mean.jpg,,mascara,mascara_azul,2.0,branco_1,noite,externo,2163x1426,371648.0
5844,PHOTO_20210502_205707.jpg,PHOTO_20210502_205707_gray.jpg,,mascara,mascara_azul,3.0,branco_1,noite,externo,2173x1440,415460.0
5845,PHOTO_20210502_205707.jpg,PHOTO_20210502_205707_grad.jpg,,mascara,mascara_azul,3.0,branco_1,noite,externo,2173x1440,415460.0
5846,PHOTO_20210502_205707.jpg,PHOTO_20210502_205707_excgrad.jpg,,mascara,mascara_azul,3.0,branco_1,noite,externo,2173x1440,415460.0
5847,PHOTO_20210502_205707.jpg,PHOTO_20210502_205707_log.jpg,,mascara,mascara_azul,3.0,branco_1,noite,externo,2173x1440,415460.0
5848,PHOTO_20210502_205707.jpg,PHOTO_20210502_205707_exp.jpg,,mascara,mascara_azul,3.0,branco_1,noite,externo,2173x1440,415460.0
5849,PHOTO_20210502_205707.jpg,PHOTO_20210502_205707_mean.jpg,,mascara,mascara_azul,3.0,branco_1,noite,externo,2173x1440,415460.0
5850,PHOTO_20210502_205724.jpg,PHOTO_20210502_205724_gray.jpg,,mascara,mascara_preta,1.0,branco_1,noite,externo,2265x1432,410007.0
5851,PHOTO_20210502_205724.jpg,PHOTO_20210502_205724_grad.jpg,,mascara,mascara_preta,1.0,branco_1,noite,externo,2265x1432,410007.0
5852,PHOTO_20210502_205724.jpg,PHOTO_20210502_205724_excgrad.jpg,,mascara,mascara_preta,1.0,branco_1,noite,externo,2265x1432,410007.0
5853,PHOTO_20210502_205724.jpg,PHOTO_20210502_205724_log.jpg,,mascara,mascara_preta,1.0,branco_1,noite,externo,2265x1432,410007.0
5854,PHOTO_20210502_205724.jpg,PHOTO_20210502_205724_exp.jpg,,mascara,mascara_preta,1.0,branco_1,noite,externo,2265x1432,410007.0
5855,PHOTO_20210502_205724.jpg,PHOTO_20210502_205724_mean.jpg,,mascara,mascara_preta,1.0,branco_1,noite,externo,2265x1432,410007.0
5856,PHOTO_20210502_205725.jpg,PHOTO_20210502_205725_gray.jpg,,mascara,mascara_preta,2.0,branco_1,noite,externo,2226x1434,379320.0
5857,PHOTO_20210502_205725.jpg,PHOTO_20210502_205725_grad.jpg,,mascara,mascara_preta,2.0,branco_1,noite,externo,2226x1434,379320.0
5858,PHOTO_20210502_205725.jpg,PHOTO_20210502_205725_excgrad.jpg,,mascara,mascara_preta,2.0,branco_1,noite,externo,2226x1434,379320.0
5859,PHOTO_20210502_205725.jpg,PHOTO_20210502_205725_log.jpg,,mascara,mascara_preta,2.0,branco_1,noite,externo,2226x1434,379320.0
5860,PHOTO_20210502_205725.jpg,PHOTO_20210502_205725_exp.jpg,,mascara,mascara_preta,2.0,branco_1,noite,externo,2226x1434,379320.0
5861,PHOTO_20210502_205725.jpg,PHOTO_20210502_205725_mean.jpg,,mascara,mascara_preta,2.0,branco_1,noite,externo,2226x1434,379320.0
5862,PHOTO_20210502_205727.jpg,PHOTO_20210502_205727_gray.jpg,,mascara,mascara_preta,3.0,branco_1,noite,externo,2234x1443,394531.0
5863,PHOTO_20210502_205727.jpg,PHOTO_20210502_205727_grad.jpg,,mascara,mascara_preta,3.0,branco_1,noite,externo,2234x1443,394531.0
5864,PHOTO_20210502_205727.jpg,PHOTO_20210502_205727_excgrad.jpg,,mascara,mascara_preta,3.0,branco_1,noite,externo,2234x1443,394531.0
5865,PHOTO_20210502_205727.jpg,PHOTO_20210502_205727_log.jpg,,mascara,mascara_preta,3.0,branco_1,noite,externo,2234x1443,394531.0
5866,PHOTO_20210502_205727.jpg,PHOTO_20210502_205727_exp.jpg,,mascara,mascara_preta,3.0,branco_1,noite,externo,2234x1443,394531.0
5867,PHOTO_20210502_205727.jpg,PHOTO_20210502_205727_mean.jpg,,mascara,mascara_preta,3.0,branco_1,noite,externo,2234x1443,394531.0
5868,PHOTO_20210502_205754.jpg,PHOTO_20210502_205754_gray.jpg,,mascara,mascara_marinho,1.0,branco_1,noite,externo,2332x1512,460256.0
5869,PHOTO_20210502_205754.jpg,PHOTO_20210502_205754_grad.jpg,,mascara,mascara_marinho,1.0,branco_1,noite,externo,2332x1512,460256.0
5870,PHOTO_20210502_205754.jpg,PHOTO_20210502_205754_excgrad.jpg,,mascara,mascara_marinho,1.0,branco_1,noite,externo,2332x1512,460256.0
5871,PHOTO_20210502_205754.jpg,PHOTO_20210502_205754_log.jpg,,mascara,mascara_marinho,1.0,branco_1,noite,externo,2332x1512,460256.0
5872,PHOTO_20210502_205754.jpg,PHOTO_20210502_205754_exp.jpg,,mascara,mascara_marinho,1.0,branco_1,noite,externo,2332x1512,460256.0
5873,PHOTO_20210502_205754.jpg,PHOTO_20210502_205754_mean.jpg,,mascara,mascara_marinho,1.0,branco_1,noite,externo,2332x1512,460256.0
5874,PHOTO_20210502_205756.jpg,PHOTO_20210502_205756_gray.jpg,,mascara,mascara_marinho,2.0,branco_1,noite,externo,2290x1512,437747.0
5875,PHOTO_20210502_205756.jpg,PHOTO_20210502_205756_grad.jpg,,mascara,mascara_marinho,2.0,branco_1,noite,externo,2290x1512,437747.0
5876,PHOTO_20210502_205756.jpg,PHOTO_20210502_205756_excgrad.jpg,,mascara,mascara_marinho,2.0,branco_1,noite,externo,2290x1512,437747.0
5877,PHOTO_20210502_205756.jpg,PHOTO_20210502_205756_log.jpg,,mascara,mascara_marinho,2.0,branco_1,noite,externo,2290x1512,437747.0
5878,PHOTO_20210502_205756.jpg,PHOTO_20210502_205756_exp.jpg,,mascara,mascara_marinho,2.0,branco_1,noite,externo,2290x1512,437747.0
5879,PHOTO_20210502_205756.jpg,PHOTO_20210502_205756_mean.jpg,,mascara,mascara_marinho,2.0,branco_1,noite,externo,2290x1512,437747.0
5880,PHOTO_20210502_205758.jpg,PHOTO_20210502_205758_gray.jpg,,mascara,mascara_marinho,3.0,branco_1,noite,externo,2269x1512,418036.0
5881,PHOTO_20210502_205758.jpg,PHOTO_20210502_205758_grad.jpg,,mascara,mascara_marinho,3.0,branco_1,noite,externo,2269x1512,418036.0
5882,PHOTO_20210502_205758.jpg,PHOTO_20210502_205758_excgrad.jpg,,mascara,mascara_marinho,3.0,branco_1,noite,externo,2269x1512,418036.0
5883,PHOTO_20210502_205758.jpg,PHOTO_20210502_205758_log.jpg,,mascara,mascara_marinho,3.0,branco_1,noite,externo,2269x1512,418036.0
5884,PHOTO_20210502_205758.jpg,PHOTO_20210502_205758_exp.jpg,,mascara,mascara_marinho,3.0,branco_1,noite,externo,2269x1512,418036.0
5885,PHOTO_20210502_205758.jpg,PHOTO_20210502_205758_mean.jpg,,mascara,mascara_marinho,3.0,branco_1,noite,externo,2269x1512,418036.0
5886,PHOTO_20210502_205830.jpg,PHOTO_20210502_205830_gray.jpg,,caneta,caneta_azul,1.0,branco_1,noite,externo,2400x1512,415179.0
5887,PHOTO_20210502_205830.jpg,PHOTO_20210502_205830_grad.jpg,,caneta,caneta_azul,1.0,branco_1,noite,externo,2400x1512,415179.0
5888,PHOTO_20210502_205830.jpg,PHOTO_20210502_205830_excgrad.jpg,,caneta,caneta_azul,1.0,branco_1,noite,externo,2400x1512,415179.0
5889,PHOTO_20210502_205830.jpg,PHOTO_20210502_205830_log.jpg,,caneta,caneta_azul,1.0,branco_1,noite,externo,2400x1512,415179.0
5890,PHOTO_20210502_205830.jpg,PHOTO_20210502_205830_exp.jpg,,caneta,caneta_azul,1.0,branco_1,noite,externo,2400x1512,415179.0
5891,PHOTO_20210502_205830.jpg,PHOTO_20210502_205830_mean.jpg,,caneta,caneta_azul,1.0,branco_1,noite,externo,2400x1512,415179.0
5892,PHOTO_20210502_205842.jpg,PHOTO_20210502_205842_gray.jpg,,caneta,caneta_azul,2.0,branco_1,noite,externo,2373x1503,460488.0
5893,PHOTO_20210502_205842.jpg,PHOTO_20210502_205842_grad.jpg,,caneta,caneta_azul,2.0,branco_1,noite,externo,2373x1503,460488.0
5894,PHOTO_20210502_205842.jpg,PHOTO_20210502_205842_excgrad.jpg,,caneta,caneta_azul,2.0,branco_1,noite,externo,2373x1503,460488.0
5895,PHOTO_20210502_205842.jpg,PHOTO_20210502_205842_log.jpg,,caneta,caneta_azul,2.0,branco_1,noite,externo,2373x1503,460488.0
5896,PHOTO_20210502_205842.jpg,PHOTO_20210502_205842_exp.jpg,,caneta,caneta_azul,2.0,branco_1,noite,externo,2373x1503,460488.0
5897,PHOTO_20210502_205842.jpg,PHOTO_20210502_205842_mean.jpg,,caneta,caneta_azul,2.0,branco_1,noite,externo,2373x1503,460488.0
5898,PHOTO_20210502_205844.jpg,PHOTO_20210502_205844_gray.jpg,,caneta,caneta_azul,3.0,branco_1,noite,externo,2341x1512,410502.0
5899,PHOTO_20210502_205844.jpg,PHOTO_20210502_205844_grad.jpg,,caneta,caneta_azul,3.0,branco_1,noite,externo,2341x1512,410502.0
5900,PHOTO_20210502_205844.jpg,PHOTO_20210502_205844_excgrad.jpg,,caneta,caneta_azul,3.0,branco_1,noite,externo,2341x1512,410502.0
5901,PHOTO_20210502_205844.jpg,PHOTO_20210502_205844_log.jpg,,caneta,caneta_azul,3.0,branco_1,noite,externo,2341x1512,410502.0
5902,PHOTO_20210502_205844.jpg,PHOTO_20210502_205844_exp.jpg,,caneta,caneta_azul,3.0,branco_1,noite,externo,2341x1512,410502.0
5903,PHOTO_20210502_205844.jpg,PHOTO_20210502_205844_mean.jpg,,caneta,caneta_azul,3.0,branco_1,noite,externo,2341x1512,410502.0
5904,PHOTO_20210502_205904.jpg,PHOTO_20210502_205904_gray.jpg,,caneta,caneta_cinza,1.0,branco_1,noite,externo,2583x1512,452811.0
5905,PHOTO_20210502_205904.jpg,PHOTO_20210502_205904_grad.jpg,,caneta,caneta_cinza,1.0,branco_1,noite,externo,2583x1512,452811.0
5906,PHOTO_20210502_205904.jpg,PHOTO_20210502_205904_excgrad.jpg,,caneta,caneta_cinza,1.0,branco_1,noite,externo,2583x1512,452811.0
5907,PHOTO_20210502_205904.jpg,PHOTO_20210502_205904_log.jpg,,caneta,caneta_cinza,1.0,branco_1,noite,externo,2583x1512,452811.0
5908,PHOTO_20210502_205904.jpg,PHOTO_20210502_205904_exp.jpg,,caneta,caneta_cinza,1.0,branco_1,noite,externo,2583x1512,452811.0
5909,PHOTO_20210502_205904.jpg,PHOTO_20210502_205904_mean.jpg,,caneta,caneta_cinza,1.0,branco_1,noite,externo,2583x1512,452811.0
5910,PHOTO_20210502_205906.jpg,PHOTO_20210502_205906_gray.jpg,,caneta,caneta_cinza,2.0,branco_1,noite,externo,2579x1512,447579.0
5911,PHOTO_20210502_205906.jpg,PHOTO_20210502_205906_grad.jpg,,caneta,caneta_cinza,2.0,branco_1,noite,externo,2579x1512,447579.0
5912,PHOTO_20210502_205906.jpg,PHOTO_20210502_205906_excgrad.jpg,,caneta,caneta_cinza,2.0,branco_1,noite,externo,2579x1512,447579.0
5913,PHOTO_20210502_205906.jpg,PHOTO_20210502_205906_log.jpg,,caneta,caneta_cinza,2.0,branco_1,noite,externo,2579x1512,447579.0
5914,PHOTO_20210502_205906.jpg,PHOTO_20210502_205906_exp.jpg,,caneta,caneta_cinza,2.0,branco_1,noite,externo,2579x1512,447579.0
5915,PHOTO_20210502_205906.jpg,PHOTO_20210502_205906_mean.jpg,,caneta,caneta_cinza,2.0,branco_1,noite,externo,2579x1512,447579.0
5916,PHOTO_20210502_205909.jpg,PHOTO_20210502_205909_gray.jpg,,caneta,caneta_cinza,3.0,branco_1,noite,externo,2586x1512,461127.0
5917,PHOTO_20210502_205909.jpg,PHOTO_20210502_205909_grad.jpg,,caneta,caneta_cinza,3.0,branco_1,noite,externo,2586x1512,461127.0
5918,PHOTO_20210502_205909.jpg,PHOTO_20210502_205909_excgrad.jpg,,caneta,caneta_cinza,3.0,branco_1,noite,externo,2586x1512,461127.0
5919,PHOTO_20210502_205909.jpg,PHOTO_20210502_205909_log.jpg,,caneta,caneta_cinza,3.0,branco_1,noite,externo,2586x1512,461127.0
5920,PHOTO_20210502_205909.jpg,PHOTO_20210502_205909_exp.jpg,,caneta,caneta_cinza,3.0,branco_1,noite,externo,2586x1512,461127.0
5921,PHOTO_20210502_205909.jpg,PHOTO_20210502_205909_mean.jpg,,caneta,caneta_cinza,3.0,branco_1,noite,externo,2586x1512,461127.0
5922,PHOTO_20210502_205921.jpg,PHOTO_20210502_205921_gray.jpg,,caneta,caneta_preta,1.0,branco_1,noite,externo,2541x1512,502823.0
5923,PHOTO_20210502_205921.jpg,PHOTO_20210502_205921_grad.jpg,,caneta,caneta_preta,1.0,branco_1,noite,externo,2541x1512,502823.0
5924,PHOTO_20210502_205921.jpg,PHOTO_20210502_205921_excgrad.jpg,,caneta,caneta_preta,1.0,branco_1,noite,externo,2541x1512,502823.0
5925,PHOTO_20210502_205921.jpg,PHOTO_20210502_205921_log.jpg,,caneta,caneta_preta,1.0,branco_1,noite,externo,2541x1512,502823.0
5926,PHOTO_20210502_205921.jpg,PHOTO_20210502_205921_exp.jpg,,caneta,caneta_preta,1.0,branco_1,noite,externo,2541x1512,502823.0
5927,PHOTO_20210502_205921.jpg,PHOTO_20210502_205921_mean.jpg,,caneta,caneta_preta,1.0,branco_1,noite,externo,2541x1512,502823.0
5928,PHOTO_20210502_205923.jpg,PHOTO_20210502_205923_gray.jpg,,caneta,caneta_preta,2.0,branco_1,noite,externo,2526x1512,507207.0
5929,PHOTO_20210502_205923.jpg,PHOTO_20210502_205923_grad.jpg,,caneta,caneta_preta,2.0,branco_1,noite,externo,2526x1512,507207.0
5930,PHOTO_20210502_205923.jpg,PHOTO_20210502_205923_excgrad.jpg,,caneta,caneta_preta,2.0,branco_1,noite,externo,2526x1512,507207.0
5931,PHOTO_20210502_205923.jpg,PHOTO_20210502_205923_log.jpg,,caneta,caneta_preta,2.0,branco_1,noite,externo,2526x1512,507207.0
5932,PHOTO_20210502_205923.jpg,PHOTO_20210502_205923_exp.jpg,,caneta,caneta_preta,2.0,branco_1,noite,externo,2526x1512,507207.0
5933,PHOTO_20210502_205923.jpg,PHOTO_20210502_205923_mean.jpg,,caneta,caneta_preta,2.0,branco_1,noite,externo,2526x1512,507207.0
5934,PHOTO_20210502_205926.jpg,PHOTO_20210502_205926_gray.jpg,,caneta,caneta_preta,3.0,branco_1,noite,externo,2512x1512,509008.0
5935,PHOTO_20210502_205926.jpg,PHOTO_20210502_205926_grad.jpg,,caneta,caneta_preta,3.0,branco_1,noite,externo,2512x1512,509008.0
5936,PHOTO_20210502_205926.jpg,PHOTO_20210502_205926_excgrad.jpg,,caneta,caneta_preta,3.0,branco_1,noite,externo,2512x1512,509008.0
5937,PHOTO_20210502_205926.jpg,PHOTO_20210502_205926_log.jpg,,caneta,caneta_preta,3.0,branco_1,noite,externo,2512x1512,509008.0
5938,PHOTO_20210502_205926.jpg,PHOTO_20210502_205926_exp.jpg,,caneta,caneta_preta,3.0,branco_1,noite,externo,2512x1512,509008.0
5939,PHOTO_20210502_205926.jpg,PHOTO_20210502_205926_mean.jpg,,caneta,caneta_preta,3.0,branco_1,noite,externo,2512x1512,509008.0
5940,PHOTO_20210502_210056.jpg,PHOTO_20210502_210056_gray.jpg,,meia,meia_branca,1.0,roxo,noite,externo,2442x1512,524976.0
5941,PHOTO_20210502_210056.jpg,PHOTO_20210502_210056_grad.jpg,,meia,meia_branca,1.0,roxo,noite,externo,2442x1512,524976.0
5942,PHOTO_20210502_210056.jpg,PHOTO_20210502_210056_excgrad.jpg,,meia,meia_branca,1.0,roxo,noite,externo,2442x1512,524976.0
5943,PHOTO_20210502_210056.jpg,PHOTO_20210502_210056_log.jpg,,meia,meia_branca,1.0,roxo,noite,externo,2442x1512,524976.0
5944,PHOTO_20210502_210056.jpg,PHOTO_20210502_210056_exp.jpg,,meia,meia_branca,1.0,roxo,noite,externo,2442x1512,524976.0
5945,PHOTO_20210502_210056.jpg,PHOTO_20210502_210056_mean.jpg,,meia,meia_branca,1.0,roxo,noite,externo,2442x1512,524976.0
5946,PHOTO_20210502_210058.jpg,PHOTO_20210502_210058_gray.jpg,,meia,meia_branca,2.0,roxo,noite,externo,2418x1512,606160.0
5947,PHOTO_20210502_210058.jpg,PHOTO_20210502_210058_grad.jpg,,meia,meia_branca,2.0,roxo,noite,externo,2418x1512,606160.0
5948,PHOTO_20210502_210058.jpg,PHOTO_20210502_210058_excgrad.jpg,,meia,meia_branca,2.0,roxo,noite,externo,2418x1512,606160.0
5949,PHOTO_20210502_210058.jpg,PHOTO_20210502_210058_log.jpg,,meia,meia_branca,2.0,roxo,noite,externo,2418x1512,606160.0
5950,PHOTO_20210502_210058.jpg,PHOTO_20210502_210058_exp.jpg,,meia,meia_branca,2.0,roxo,noite,externo,2418x1512,606160.0
5951,PHOTO_20210502_210058.jpg,PHOTO_20210502_210058_mean.jpg,,meia,meia_branca,2.0,roxo,noite,externo,2418x1512,606160.0
5952,PHOTO_20210502_210100.jpg,PHOTO_20210502_210100_gray.jpg,,meia,meia_branca,3.0,roxo,noite,externo,2434x1512,737664.0
5953,PHOTO_20210502_210100.jpg,PHOTO_20210502_210100_grad.jpg,,meia,meia_branca,3.0,roxo,noite,externo,2434x1512,737664.0
5954,PHOTO_20210502_210100.jpg,PHOTO_20210502_210100_excgrad.jpg,,meia,meia_branca,3.0,roxo,noite,externo,2434x1512,737664.0
5955,PHOTO_20210502_210100.jpg,PHOTO_20210502_210100_log.jpg,,meia,meia_branca,3.0,roxo,noite,externo,2434x1512,737664.0
5956,PHOTO_20210502_210100.jpg,PHOTO_20210502_210100_exp.jpg,,meia,meia_branca,3.0,roxo,noite,externo,2434x1512,737664.0
5957,PHOTO_20210502_210100.jpg,PHOTO_20210502_210100_mean.jpg,,meia,meia_branca,3.0,roxo,noite,externo,2434x1512,737664.0
5958,PHOTO_20210502_210127.jpg,PHOTO_20210502_210127_gray.jpg,,meia,meia_preta,1.0,roxo,noite,externo,2326x1512,727225.0
5959,PHOTO_20210502_210127.jpg,PHOTO_20210502_210127_grad.jpg,,meia,meia_preta,1.0,roxo,noite,externo,2326x1512,727225.0
5960,PHOTO_20210502_210127.jpg,PHOTO_20210502_210127_excgrad.jpg,,meia,meia_preta,1.0,roxo,noite,externo,2326x1512,727225.0
5961,PHOTO_20210502_210127.jpg,PHOTO_20210502_210127_log.jpg,,meia,meia_preta,1.0,roxo,noite,externo,2326x1512,727225.0
5962,PHOTO_20210502_210127.jpg,PHOTO_20210502_210127_exp.jpg,,meia,meia_preta,1.0,roxo,noite,externo,2326x1512,727225.0
5963,PHOTO_20210502_210127.jpg,PHOTO_20210502_210127_mean.jpg,,meia,meia_preta,1.0,roxo,noite,externo,2326x1512,727225.0
5964,PHOTO_20210502_210128.jpg,PHOTO_20210502_210128_gray.jpg,,meia,meia_preta,2.0,roxo,noite,externo,2317x1512,670783.0
5965,PHOTO_20210502_210128.jpg,PHOTO_20210502_210128_grad.jpg,,meia,meia_preta,2.0,roxo,noite,externo,2317x1512,670783.0
5966,PHOTO_20210502_210128.jpg,PHOTO_20210502_210128_excgrad.jpg,,meia,meia_preta,2.0,roxo,noite,externo,2317x1512,670783.0
5967,PHOTO_20210502_210128.jpg,PHOTO_20210502_210128_log.jpg,,meia,meia_preta,2.0,roxo,noite,externo,2317x1512,670783.0
5968,PHOTO_20210502_210128.jpg,PHOTO_20210502_210128_exp.jpg,,meia,meia_preta,2.0,roxo,noite,externo,2317x1512,670783.0
5969,PHOTO_20210502_210128.jpg,PHOTO_20210502_210128_mean.jpg,,meia,meia_preta,2.0,roxo,noite,externo,2317x1512,670783.0
5970,PHOTO_20210502_210129.jpg,PHOTO_20210502_210129_gray.jpg,,meia,meia_preta,3.0,roxo,noite,externo,2285x1512,877908.0
5971,PHOTO_20210502_210129.jpg,PHOTO_20210502_210129_grad.jpg,,meia,meia_preta,3.0,roxo,noite,externo,2285x1512,877908.0
5972,PHOTO_20210502_210129.jpg,PHOTO_20210502_210129_excgrad.jpg,,meia,meia_preta,3.0,roxo,noite,externo,2285x1512,877908.0
5973,PHOTO_20210502_210129.jpg,PHOTO_20210502_210129_log.jpg,,meia,meia_preta,3.0,roxo,noite,externo,2285x1512,877908.0
5974,PHOTO_20210502_210129.jpg,PHOTO_20210502_210129_exp.jpg,,meia,meia_preta,3.0,roxo,noite,externo,2285x1512,877908.0
5975,PHOTO_20210502_210129.jpg,PHOTO_20210502_210129_mean.jpg,,meia,meia_preta,3.0,roxo,noite,externo,2285x1512,877908.0
5976,PHOTO_20210502_210144.jpg,PHOTO_20210502_210144_gray.jpg,,meia,meia_cinza,1.0,roxo,noite,externo,2416x1512,686768.0
5977,PHOTO_20210502_210144.jpg,PHOTO_20210502_210144_grad.jpg,,meia,meia_cinza,1.0,roxo,noite,externo,2416x1512,686768.0
5978,PHOTO_20210502_210144.jpg,PHOTO_20210502_210144_excgrad.jpg,,meia,meia_cinza,1.0,roxo,noite,externo,2416x1512,686768.0
5979,PHOTO_20210502_210144.jpg,PHOTO_20210502_210144_log.jpg,,meia,meia_cinza,1.0,roxo,noite,externo,2416x1512,686768.0
5980,PHOTO_20210502_210144.jpg,PHOTO_20210502_210144_exp.jpg,,meia,meia_cinza,1.0,roxo,noite,externo,2416x1512,686768.0
5981,PHOTO_20210502_210144.jpg,PHOTO_20210502_210144_mean.jpg,,meia,meia_cinza,1.0,roxo,noite,externo,2416x1512,686768.0
5982,PHOTO_20210502_210143.jpg,PHOTO_20210502_210143_gray.jpg,,meia,meia_cinza,2.0,roxo,noite,externo,2405x1498,567003.0
5983,PHOTO_20210502_210143.jpg,PHOTO_20210502_210143_grad.jpg,,meia,meia_cinza,2.0,roxo,noite,externo,2405x1498,567003.0
5984,PHOTO_20210502_210143.jpg,PHOTO_20210502_210143_excgrad.jpg,,meia,meia_cinza,2.0,roxo,noite,externo,2405x1498,567003.0
5985,PHOTO_20210502_210143.jpg,PHOTO_20210502_210143_log.jpg,,meia,meia_cinza,2.0,roxo,noite,externo,2405x1498,567003.0
5986,PHOTO_20210502_210143.jpg,PHOTO_20210502_210143_exp.jpg,,meia,meia_cinza,2.0,roxo,noite,externo,2405x1498,567003.0
5987,PHOTO_20210502_210143.jpg,PHOTO_20210502_210143_mean.jpg,,meia,meia_cinza,2.0,roxo,noite,externo,2405x1498,567003.0
5988,PHOTO_20210502_210146.jpg,PHOTO_20210502_210146_gray.jpg,,meia,meia_cinza,3.0,roxo,noite,externo,2407x1512,914768.0
5989,PHOTO_20210502_210146.jpg,PHOTO_20210502_210146_grad.jpg,,meia,meia_cinza,3.0,roxo,noite,externo,2407x1512,914768.0
5990,PHOTO_20210502_210146.jpg,PHOTO_20210502_210146_excgrad.jpg,,meia,meia_cinza,3.0,roxo,noite,externo,2407x1512,914768.0
5991,PHOTO_20210502_210146.jpg,PHOTO_20210502_210146_log.jpg,,meia,meia_cinza,3.0,roxo,noite,externo,2407x1512,914768.0
5992,PHOTO_20210502_210146.jpg,PHOTO_20210502_210146_exp.jpg,,meia,meia_cinza,3.0,roxo,noite,externo,2407x1512,914768.0
5993,PHOTO_20210502_210146.jpg,PHOTO_20210502_210146_mean.jpg,,meia,meia_cinza,3.0,roxo,noite,externo,2407x1512,914768.0
5994,PHOTO_20210502_210203.jpg,PHOTO_20210502_210203_gray.jpg,,mascara,mascara_marinho,1.0,roxo,noite,externo,2382x1512,895800.0
5995,PHOTO_20210502_210203.jpg,PHOTO_20210502_210203_grad.jpg,,mascara,mascara_marinho,1.0,roxo,noite,externo,2382x1512,895800.0
5996,PHOTO_20210502_210203.jpg,PHOTO_20210502_210203_excgrad.jpg,,mascara,mascara_marinho,1.0,roxo,noite,externo,2382x1512,895800.0
5997,PHOTO_20210502_210203.jpg,PHOTO_20210502_210203_log.jpg,,mascara,mascara_marinho,1.0,roxo,noite,externo,2382x1512,895800.0
5998,PHOTO_20210502_210203.jpg,PHOTO_20210502_210203_exp.jpg,,mascara,mascara_marinho,1.0,roxo,noite,externo,2382x1512,895800.0
5999,PHOTO_20210502_210203.jpg,PHOTO_20210502_210203_mean.jpg,,mascara,mascara_marinho,1.0,roxo,noite,externo,2382x1512,895800.0
6000,PHOTO_20210502_210204.jpg,PHOTO_20210502_210204_gray.jpg,,mascara,mascara_marinho,2.0,roxo,noite,externo,2358x1500,753035.0
6001,PHOTO_20210502_210204.jpg,PHOTO_20210502_210204_grad.jpg,,mascara,mascara_marinho,2.0,roxo,noite,externo,2358x1500,753035.0
6002,PHOTO_20210502_210204.jpg,PHOTO_20210502_210204_excgrad.jpg,,mascara,mascara_marinho,2.0,roxo,noite,externo,2358x1500,753035.0
6003,PHOTO_20210502_210204.jpg,PHOTO_20210502_210204_log.jpg,,mascara,mascara_marinho,2.0,roxo,noite,externo,2358x1500,753035.0
