,arquivo,convertida
5924,PHOTO_20210502_150257.jpg,PHOTO_20210502_150257_grad.jpg
5925,PHOTO_20210502_150257.jpg,PHOTO_20210502_150257_excgrad.jpg
5926,PHOTO_20210502_150257.jpg,PHOTO_20210502_150257_log.jpg
5927,PHOTO_20210502_150257.jpg,PHOTO_20210502_150257_exp.jpg
5928,PHOTO_20210502_150257.jpg,PHOTO_20210502_150257_mean.jpg
5930,PHOTO_20210502_150256.jpg,PHOTO_20210502_150256_gray.jpg
5931,PHOTO_20210502_150256.jpg,PHOTO_20210502_150256_grad.jpg
5932,PHOTO_20210502_150256.jpg,PHOTO_20210502_150256_excgrad.jpg
5933,PHOTO_20210502_150256.jpg,PHOTO_20210502_150256_log.jpg
5934,PHOTO_20210502_150256.jpg,PHOTO_20210502_150256_exp.jpg
5935,PHOTO_20210502_150256.jpg,PHOTO_20210502_150256_mean.jpg
5937,PHOTO_20210502_150255.jpg,PHOTO_20210502_150255_gray.jpg
5938,PHOTO_20210502_150255.jpg,PHOTO_20210502_150255_grad.jpg
5939,PHOTO_20210502_150255.jpg,PHOTO_20210502_150255_excgrad.jpg
5940,PHOTO_20210502_150255.jpg,PHOTO_20210502_150255_log.jpg
5941,PHOTO_20210502_150255.jpg,PHOTO_20210502_150255_exp.jpg
5942,PHOTO_20210502_150255.jpg,PHOTO_20210502_150255_mean.jpg
5944,PHOTO_20210502_150309.jpg,PHOTO_20210502_150309_gray.jpg
5945,PHOTO_20210502_150309.jpg,PHOTO_20210502_150309_grad.jpg
5946,PHOTO_20210502_150309.jpg,PHOTO_20210502_150309_excgrad.jpg
5947,PHOTO_20210502_150309.jpg,PHOTO_20210502_150309_log.jpg
5948,PHOTO_20210502_150309.jpg,PHOTO_20210502_150309_exp.jpg
5949,PHOTO_20210502_150309.jpg,PHOTO_20210502_150309_mean.jpg
5951,PHOTO_20210502_150310_1.jpg,PHOTO_20210502_150310_1_gray.jpg
5952,PHOTO_20210502_150310_1.jpg,PHOTO_20210502_150310_1_grad.jpg
5953,PHOTO_20210502_150310_1.jpg,PHOTO_20210502_150310_1_excgrad.jpg
5954,PHOTO_20210502_150310_1.jpg,PHOTO_20210502_150310_1_log.jpg
5955,PHOTO_20210502_150310_1.jpg,PHOTO_20210502_150310_1_exp.jpg
5956,PHOTO_20210502_150310_1.jpg,PHOTO_20210502_150310_1_mean.jpg
5958,PHOTO_20210502_150310.jpg,PHOTO_20210502_150310_gray.jpg
5959,PHOTO_20210502_150310.jpg,PHOTO_20210502_150310_grad.jpg
5960,PHOTO_20210502_150310.jpg,PHOTO_20210502_150310_excgrad.jpg
5961,PHOTO_20210502_150310.jpg,PHOTO_20210502_150310_log.jpg
5962,PHOTO_20210502_150310.jpg,PHOTO_20210502_150310_exp.jpg
5963,PHOTO_20210502_150310.jpg,PHOTO_20210502_150310_mean.jpg
5965,PHOTO_20210502_150321.jpg,PHOTO_20210502_150321_gray.jpg
5966,PHOTO_20210502_150321.jpg,PHOTO_20210502_150321_grad.jpg
5967,PHOTO_20210502_150321.jpg,PHOTO_20210502_150321_excgrad.jpg
5968,PHOTO_20210502_150321.jpg,PHOTO_20210502_150321_log.jpg
5969,PHOTO_20210502_150321.jpg,PHOTO_20210502_150321_exp.jpg
5970,PHOTO_20210502_150321.jpg,PHOTO_20210502_150321_mean.jpg
5972,PHOTO_20210502_150322.jpg,PHOTO_20210502_150322_gray.jpg
5973,PHOTO_20210502_150322.jpg,PHOTO_20210502_150322_grad.jpg
5974,PHOTO_20210502_150322.jpg,PHOTO_20210502_150322_excgrad.jpg
5975,PHOTO_20210502_150322.jpg,PHOTO_20210502_150322_log.jpg
5976,PHOTO_20210502_150322.jpg,PHOTO_20210502_150322_exp.jpg
5977,PHOTO_20210502_150322.jpg,PHOTO_20210502_150322_mean.jpg
5979,PHOTO_20210502_150324.jpg,PHOTO_20210502_150324_gray.jpg
5980,PHOTO_20210502_150324.jpg,PHOTO_20210502_150324_grad.jpg
5981,PHOTO_20210502_150324.jpg,PHOTO_20210502_150324_excgrad.jpg
5982,PHOTO_20210502_150324.jpg,PHOTO_20210502_150324_log.jpg
5983,PHOTO_20210502_150324.jpg,PHOTO_20210502_150324_exp.jpg
5984,PHOTO_20210502_150324.jpg,PHOTO_20210502_150324_mean.jpg
5986,PHOTO_20210502_151234.jpg,PHOTO_20210502_151234_gray.jpg
5987,PHOTO_20210502_151234.jpg,PHOTO_20210502_151234_grad.jpg
5988,PHOTO_20210502_151234.jpg,PHOTO_20210502_151234_excgrad.jpg
5989,PHOTO_20210502_151234.jpg,PHOTO_20210502_151234_log.jpg
5990,PHOTO_20210502_151234.jpg,PHOTO_20210502_151234_exp.jpg
5991,PHOTO_20210502_151234.jpg,PHOTO_20210502_151234_mean.jpg
5993,PHOTO_20210502_151236.jpg,PHOTO_20210502_151236_gray.jpg
5994,PHOTO_20210502_151236.jpg,PHOTO_20210502_151236_grad.jpg
5995,PHOTO_20210502_151236.jpg,PHOTO_20210502_151236_excgrad.jpg
5996,PHOTO_20210502_151236.jpg,PHOTO_20210502_151236_log.jpg
5997,PHOTO_20210502_151236.jpg,PHOTO_20210502_151236_exp.jpg
5998,PHOTO_20210502_151236.jpg,PHOTO_20210502_151236_mean.jpg
6000,PHOTO_20210502_151235.jpg,PHOTO_20210502_151235_gray.jpg
6001,PHOTO_20210502_151235.jpg,PHOTO_20210502_151235_grad.jpg
6002,PHOTO_20210502_151235.jpg,PHOTO_20210502_151235_excgrad.jpg
6003,PHOTO_20210502_151235.jpg,PHOTO_20210502_151235_log.jpg
6004,PHOTO_20210502_151235.jpg,PHOTO_20210502_151235_exp.jpg
6005,PHOTO_20210502_151235.jpg,PHOTO_20210502_151235_mean.jpg
6007,PHOTO_20210502_151249.jpg,PHOTO_20210502_151249_gray.jpg
6008,PHOTO_20210502_151249.jpg,PHOTO_20210502_151249_grad.jpg
6009,PHOTO_20210502_151249.jpg,PHOTO_20210502_151249_excgrad.jpg
6010,PHOTO_20210502_151249.jpg,PHOTO_20210502_151249_log.jpg
6011,PHOTO_20210502_151249.jpg,PHOTO_20210502_151249_exp.jpg
6012,PHOTO_20210502_151249.jpg,PHOTO_20210502_151249_mean.jpg
6014,PHOTO_20210502_151250.jpg,PHOTO_20210502_151250_gray.jpg
6015,PHOTO_20210502_151250.jpg,PHOTO_20210502_151250_grad.jpg
6016,PHOTO_20210502_151250.jpg,PHOTO_20210502_151250_excgrad.jpg
6017,PHOTO_20210502_151250.jpg,PHOTO_20210502_151250_log.jpg
6018,PHOTO_20210502_151250.jpg,PHOTO_20210502_151250_exp.jpg
6019,PHOTO_20210502_151250.jpg,PHOTO_20210502_151250_mean.jpg
6021,PHOTO_20210502_151251.jpg,PHOTO_20210502_151251_gray.jpg
6022,PHOTO_20210502_151251.jpg,PHOTO_20210502_151251_grad.jpg
6023,PHOTO_20210502_151251.jpg,PHOTO_20210502_151251_excgrad.jpg
6024,PHOTO_20210502_151251.jpg,PHOTO_20210502_151251_log.jpg
6025,PHOTO_20210502_151251.jpg,PHOTO_20210502_151251_exp.jpg
6026,PHOTO_20210502_151251.jpg,PHOTO_20210502_151251_mean.jpg
6028,PHOTO_20210502_151311.jpg,PHOTO_20210502_151311_gray.jpg
6029,PHOTO_20210502_151311.jpg,PHOTO_20210502_151311_grad.jpg
6030,PHOTO_20210502_151311.jpg,PHOTO_20210502_151311_excgrad.jpg
6031,PHOTO_20210502_151311.jpg,PHOTO_20210502_151311_log.jpg
6032,PHOTO_20210502_151311.jpg,PHOTO_20210502_151311_exp.jpg
6033,PHOTO_20210502_151311.jpg,PHOTO_20210502_151311_mean.jpg
6035,PHOTO_20210502_151310.jpg,PHOTO_20210502_151310_gray.jpg
6036,PHOTO_20210502_151310.jpg,PHOTO_20210502_151310_grad.jpg
6037,PHOTO_20210502_151310.jpg,PHOTO_20210502_151310_excgrad.jpg
6038,PHOTO_20210502_151310.jpg,PHOTO_20210502_151310_log.jpg
6039,PHOTO_20210502_151310.jpg,PHOTO_20210502_151310_exp.jpg
6040,PHOTO_20210502_151310.jpg,PHOTO_20210502_151310_mean.jpg
6042,PHOTO_20210502_151312.jpg,PHOTO_20210502_151312_gray.jpg
6043,PHOTO_20210502_151312.jpg,PHOTO_20210502_151312_grad.jpg
6044,PHOTO_20210502_151312.jpg,PHOTO_20210502_151312_excgrad.jpg
6045,PHOTO_20210502_151312.jpg,PHOTO_20210502_151312_log.jpg
6046,PHOTO_20210502_151312.jpg,PHOTO_20210502_151312_exp.jpg
6047,PHOTO_20210502_151312.jpg,PHOTO_20210502_151312_mean.jpg
6049,PHOTO_20210502_151335.jpg,PHOTO_20210502_151335_gray.jpg
6050,PHOTO_20210502_151335.jpg,PHOTO_20210502_151335_grad.jpg
6051,PHOTO_20210502_151335.jpg,PHOTO_20210502_151335_excgrad.jpg
6052,PHOTO_20210502_151335.jpg,PHOTO_20210502_151335_log.jpg
6053,PHOTO_20210502_151335.jpg,PHOTO_20210502_151335_exp.jpg
6054,PHOTO_20210502_151335.jpg,PHOTO_20210502_151335_mean.jpg
6056,PHOTO_20210502_151334.jpg,PHOTO_20210502_151334_gray.jpg
6057,PHOTO_20210502_151334.jpg,PHOTO_20210502_151334_grad.jpg
6058,PHOTO_20210502_151334.jpg,PHOTO_20210502_151334_excgrad.jpg
6059,PHOTO_20210502_151334.jpg,PHOTO_20210502_151334_log.jpg
6060,PHOTO_20210502_151334.jpg,PHOTO_20210502_151334_exp.jpg
6061,PHOTO_20210502_151334.jpg,PHOTO_20210502_151334_mean.jpg
6063,PHOTO_20210502_151337.jpg,PHOTO_20210502_151337_gray.jpg
6064,PHOTO_20210502_151337.jpg,PHOTO_20210502_151337_grad.jpg
6065,PHOTO_20210502_151337.jpg,PHOTO_20210502_151337_excgrad.jpg
6066,PHOTO_20210502_151337.jpg,PHOTO_20210502_151337_log.jpg
6067,PHOTO_20210502_151337.jpg,PHOTO_20210502_151337_exp.jpg
6068,PHOTO_20210502_151337.jpg,PHOTO_20210502_151337_mean.jpg
6070,PHOTO_20210502_151350.jpg,PHOTO_20210502_151350_gray.jpg
6071,PHOTO_20210502_151350.jpg,PHOTO_20210502_151350_grad.jpg
6072,PHOTO_20210502_151350.jpg,PHOTO_20210502_151350_excgrad.jpg
6073,PHOTO_20210502_151350.jpg,PHOTO_20210502_151350_log.jpg
6074,PHOTO_20210502_151350.jpg,PHOTO_20210502_151350_exp.jpg
6075,PHOTO_20210502_151350.jpg,PHOTO_20210502_151350_mean.jpg
6077,PHOTO_20210502_151352.jpg,PHOTO_20210502_151352_gray.jpg
6078,PHOTO_20210502_151352.jpg,PHOTO_20210502_151352_grad.jpg
6079,PHOTO_20210502_151352.jpg,PHOTO_20210502_151352_excgrad.jpg
6080,PHOTO_20210502_151352.jpg,PHOTO_20210502_151352_log.jpg
6081,PHOTO_20210502_151352.jpg,PHOTO_20210502_151352_exp.jpg
6082,PHOTO_20210502_151352.jpg,PHOTO_20210502_151352_mean.jpg
6084,PHOTO_20210502_151351.jpg,PHOTO_20210502_151351_gray.jpg
6085,PHOTO_20210502_151351.jpg,PHOTO_20210502_151351_grad.jpg
6086,PHOTO_20210502_151351.jpg,PHOTO_20210502_151351_excgrad.jpg
6087,PHOTO_20210502_151351.jpg,PHOTO_20210502_151351_log.jpg
6088,PHOTO_20210502_151351.jpg,PHOTO_20210502_151351_exp.jpg
6089,PHOTO_20210502_151351.jpg,PHOTO_20210502_151351_mean.jpg
6091,PHOTO_20210502_151405.jpg,PHOTO_20210502_151405_gray.jpg
6092,PHOTO_20210502_151405.jpg,PHOTO_20210502_151405_grad.jpg
6093,PHOTO_20210502_151405.jpg,PHOTO_20210502_151405_excgrad.jpg
6094,PHOTO_20210502_151405.jpg,PHOTO_20210502_151405_log.jpg
6095,PHOTO_20210502_151405.jpg,PHOTO_20210502_151405_exp.jpg
6096,PHOTO_20210502_151405.jpg,PHOTO_20210502_151405_mean.jpg
6098,PHOTO_20210502_151407.jpg,PHOTO_20210502_151407_gray.jpg
6099,PHOTO_20210502_151407.jpg,PHOTO_20210502_151407_grad.jpg
6100,PHOTO_20210502_151407.jpg,PHOTO_20210502_151407_excgrad.jpg
6101,PHOTO_20210502_151407.jpg,PHOTO_20210502_151407_log.jpg
6102,PHOTO_20210502_151407.jpg,PHOTO_20210502_151407_exp.jpg
6103,PHOTO_20210502_151407.jpg,PHOTO_20210502_151407_mean.jpg
6105,PHOTO_20210502_151406.jpg,PHOTO_20210502_151406_gray.jpg
6106,PHOTO_20210502_151406.jpg,PHOTO_20210502_151406_grad.jpg
6107,PHOTO_20210502_151406.jpg,PHOTO_20210502_151406_excgrad.jpg
6108,PHOTO_20210502_151406.jpg,PHOTO_20210502_151406_log.jpg
6109,PHOTO_20210502_151406.jpg,PHOTO_20210502_151406_exp.jpg
6110,PHOTO_20210502_151406.jpg,PHOTO_20210502_151406_mean.jpg
6112,PHOTO_20210502_151439.jpg,PHOTO_20210502_151439_gray.jpg
6113,PHOTO_20210502_151439.jpg,PHOTO_20210502_151439_grad.jpg
6114,PHOTO_20210502_151439.jpg,PHOTO_20210502_151439_excgrad.jpg
6115,PHOTO_20210502_151439.jpg,PHOTO_20210502_151439_log.jpg
6116,PHOTO_20210502_151439.jpg,PHOTO_20210502_151439_exp.jpg
6117,PHOTO_20210502_151439.jpg,PHOTO_20210502_151439_mean.jpg
6119,PHOTO_20210502_151441.jpg,PHOTO_20210502_151441_gray.jpg
6120,PHOTO_20210502_151441.jpg,PHOTO_20210502_151441_grad.jpg
6121,PHOTO_20210502_151441.jpg,PHOTO_20210502_151441_excgrad.jpg
6122,PHOTO_20210502_151441.jpg,PHOTO_20210502_151441_log.jpg
6123,PHOTO_20210502_151441.jpg,PHOTO_20210502_151441_exp.jpg
6124,PHOTO_20210502_151441.jpg,PHOTO_20210502_151441_mean.jpg
6126,PHOTO_20210502_151440.jpg,PHOTO_20210502_151440_gray.jpg
6127,PHOTO_20210502_151440.jpg,PHOTO_20210502_151440_grad.jpg
6128,PHOTO_20210502_151440.jpg,PHOTO_20210502_151440_excgrad.jpg
6129,PHOTO_20210502_151440.jpg,PHOTO_20210502_151440_log.jpg
6130,PHOTO_20210502_151440.jpg,PHOTO_20210502_151440_exp.jpg
6131,PHOTO_20210502_151440.jpg,PHOTO_20210502_151440_mean.jpg
6133,PHOTO_20210502_151455.jpg,PHOTO_20210502_151455_gray.jpg
6134,PHOTO_20210502_151455.jpg,PHOTO_20210502_151455_grad.jpg
6135,PHOTO_20210502_151455.jpg,PHOTO_20210502_151455_excgrad.jpg
6136,PHOTO_20210502_151455.jpg,PHOTO_20210502_151455_log.jpg
6137,PHOTO_20210502_151455.jpg,PHOTO_20210502_151455_exp.jpg
6138,PHOTO_20210502_151455.jpg,PHOTO_20210502_151455_mean.jpg
6140,PHOTO_20210502_151456.jpg,PHOTO_20210502_151456_gray.jpg
6141,PHOTO_20210502_151456.jpg,PHOTO_20210502_151456_grad.jpg
6142,PHOTO_20210502_151456.jpg,PHOTO_20210502_151456_excgrad.jpg
6143,PHOTO_20210502_151456.jpg,PHOTO_20210502_151456_log.jpg
6144,PHOTO_20210502_151456.jpg,PHOTO_20210502_151456_exp.jpg
6145,PHOTO_20210502_151456.jpg,PHOTO_20210502_151456_mean.jpg
6147,PHOTO_20210502_151455_1.jpg,PHOTO_20210502_151455_1_gray.jpg
6148,PHOTO_20210502_151455_1.jpg,PHOTO_20210502_151455_1_grad.jpg
6149,PHOTO_20210502_151455_1.jpg,PHOTO_20210502_151455_1_excgrad.jpg
6150,PHOTO_20210502_151455_1.jpg,PHOTO_20210502_151455_1_log.jpg
6151,PHOTO_20210502_151455_1.jpg,PHOTO_20210502_151455_1_exp.jpg
6152,PHOTO_20210502_151455_1.jpg,PHOTO_20210502_151455_1_mean.jpg
6154,PHOTO_20210502_151510.jpg,PHOTO_20210502_151510_gray.jpg
6155,PHOTO_20210502_151510.jpg,PHOTO_20210502_151510_grad.jpg
6156,PHOTO_20210502_151510.jpg,PHOTO_20210502_151510_excgrad.jpg
6157,PHOTO_20210502_151510.jpg,PHOTO_20210502_151510_log.jpg
6158,PHOTO_20210502_151510.jpg,PHOTO_20210502_151510_exp.jpg
6159,PHOTO_20210502_151510.jpg,PHOTO_20210502_151510_mean.jpg
6161,PHOTO_20210502_151509.jpg,PHOTO_20210502_151509_gray.jpg
6162,PHOTO_20210502_151509.jpg,PHOTO_20210502_151509_grad.jpg
6163,PHOTO_20210502_151509.jpg,PHOTO_20210502_151509_excgrad.jpg
6164,PHOTO_20210502_151509.jpg,PHOTO_20210502_151509_log.jpg
6165,PHOTO_20210502_151509.jpg,PHOTO_20210502_151509_exp.jpg
6166,PHOTO_20210502_151509.jpg,PHOTO_20210502_151509_mean.jpg
6168,PHOTO_20210502_151512.jpg,PHOTO_20210502_151512_gray.jpg
6169,PHOTO_20210502_151512.jpg,PHOTO_20210502_151512_grad.jpg
6170,PHOTO_20210502_151512.jpg,PHOTO_20210502_151512_excgrad.jpg
6171,PHOTO_20210502_151512.jpg,PHOTO_20210502_151512_log.jpg
6172,PHOTO_20210502_151512.jpg,PHOTO_20210502_151512_exp.jpg
6173,PHOTO_20210502_151512.jpg,PHOTO_20210502_151512_mean.jpg
6175,PHOTO_20210502_185555.jpg,PHOTO_20210502_185555_gray.jpg
6176,PHOTO_20210502_185555.jpg,PHOTO_20210502_185555_grad.jpg
6177,PHOTO_20210502_185555.jpg,PHOTO_20210502_185555_excgrad.jpg
6178,PHOTO_20210502_185555.jpg,PHOTO_20210502_185555_log.jpg
6179,PHOTO_20210502_185555.jpg,PHOTO_20210502_185555_exp.jpg
6180,PHOTO_20210502_185555.jpg,PHOTO_20210502_185555_mean.jpg
6182,PHOTO_20210502_185558.jpg,PHOTO_20210502_185558_gray.jpg
6183,PHOTO_20210502_185558.jpg,PHOTO_20210502_185558_grad.jpg
6184,PHOTO_20210502_185558.jpg,PHOTO_20210502_185558_excgrad.jpg
6185,PHOTO_20210502_185558.jpg,PHOTO_20210502_185558_log.jpg
6186,PHOTO_20210502_185558.jpg,PHOTO_20210502_185558_exp.jpg
6187,PHOTO_20210502_185558.jpg,PHOTO_20210502_185558_mean.jpg
6189,PHOTO_20210502_185557.jpg,PHOTO_20210502_185557_gray.jpg
6190,PHOTO_20210502_185557.jpg,PHOTO_20210502_185557_grad.jpg
6191,PHOTO_20210502_185557.jpg,PHOTO_20210502_185557_excgrad.jpg
6192,PHOTO_20210502_185557.jpg,PHOTO_20210502_185557_log.jpg
6193,PHOTO_20210502_185557.jpg,PHOTO_20210502_185557_exp.jpg
6194,PHOTO_20210502_185557.jpg,PHOTO_20210502_185557_mean.jpg
6196,PHOTO_20210502_185625.jpg,PHOTO_20210502_185625_gray.jpg
6197,PHOTO_20210502_185625.jpg,PHOTO_20210502_185625_grad.jpg
6198,PHOTO_20210502_185625.jpg,PHOTO_20210502_185625_excgrad.jpg
6199,PHOTO_20210502_185625.jpg,PHOTO_20210502_185625_log.jpg
6200,PHOTO_20210502_185625.jpg,PHOTO_20210502_185625_exp.jpg
6201,PHOTO_20210502_185625.jpg,PHOTO_20210502_185625_mean.jpg
6203,PHOTO_20210502_185623.jpg,PHOTO_20210502_185623_gray.jpg
6204,PHOTO_20210502_185623.jpg,PHOTO_20210502_185623_grad.jpg
6205,PHOTO_20210502_185623.jpg,PHOTO_20210502_185623_excgrad.jpg
6206,PHOTO_20210502_185623.jpg,PHOTO_20210502_185623_log.jpg
6207,PHOTO_20210502_185623.jpg,PHOTO_20210502_185623_exp.jpg
6208,PHOTO_20210502_185623.jpg,PHOTO_20210502_185623_mean.jpg
6210,PHOTO_20210502_185626.jpg,PHOTO_20210502_185626_gray.jpg
6211,PHOTO_20210502_185626.jpg,PHOTO_20210502_185626_grad.jpg
6212,PHOTO_20210502_185626.jpg,PHOTO_20210502_185626_excgrad.jpg
6213,PHOTO_20210502_185626.jpg,PHOTO_20210502_185626_log.jpg
6214,PHOTO_20210502_185626.jpg,PHOTO_20210502_185626_exp.jpg
6215,PHOTO_20210502_185626.jpg,PHOTO_20210502_185626_mean.jpg
6217,PHOTO_20210502_185652.jpg,PHOTO_20210502_185652_gray.jpg
6218,PHOTO_20210502_185652.jpg,PHOTO_20210502_185652_grad.jpg
6219,PHOTO_20210502_185652.jpg,PHOTO_20210502_185652_excgrad.jpg
6220,PHOTO_20210502_185652.jpg,PHOTO_20210502_185652_log.jpg
6221,PHOTO_20210502_185652.jpg,PHOTO_20210502_185652_exp.jpg
6222,PHOTO_20210502_185652.jpg,PHOTO_20210502_185652_mean.jpg
6224,PHOTO_20210502_185654.jpg,PHOTO_20210502_185654_gray.jpg
6225,PHOTO_20210502_185654.jpg,PHOTO_20210502_185654_grad.jpg
6226,PHOTO_20210502_185654.jpg,PHOTO_20210502_185654_excgrad.jpg
6227,PHOTO_20210502_185654.jpg,PHOTO_20210502_185654_log.jpg
6228,PHOTO_20210502_185654.jpg,PHOTO_20210502_185654_exp.jpg
6229,PHOTO_20210502_185654.jpg,PHOTO_20210502_185654_mean.jpg
6231,PHOTO_20210502_185655.jpg,PHOTO_20210502_185655_gray.jpg
6232,PHOTO_20210502_185655.jpg,PHOTO_20210502_185655_grad.jpg
6233,PHOTO_20210502_185655.jpg,PHOTO_20210502_185655_excgrad.jpg
6234,PHOTO_20210502_185655.jpg,PHOTO_20210502_185655_log.jpg
6235,PHOTO_20210502_185655.jpg,PHOTO_20210502_185655_exp.jpg
6236,PHOTO_20210502_185655.jpg,PHOTO_20210502_185655_mean.jpg
6238,PHOTO_20210502_185715.jpg,PHOTO_20210502_185715_gray.jpg
6239,PHOTO_20210502_185715.jpg,PHOTO_20210502_185715_grad.jpg
6240,PHOTO_20210502_185715.jpg,PHOTO_20210502_185715_excgrad.jpg
6241,PHOTO_20210502_185715.jpg,PHOTO_20210502_185715_log.jpg
6242,PHOTO_20210502_185715.jpg,PHOTO_20210502_185715_exp.jpg
6243,PHOTO_20210502_185715.jpg,PHOTO_20210502_185715_mean.jpg
6245,PHOTO_20210502_185718.jpg,PHOTO_20210502_185718_gray.jpg
6246,PHOTO_20210502_185718.jpg,PHOTO_20210502_185718_grad.jpg
6247,PHOTO_20210502_185718.jpg,PHOTO_20210502_185718_excgrad.jpg
6248,PHOTO_20210502_185718.jpg,PHOTO_20210502_185718_log.jpg
6249,PHOTO_20210502_185718.jpg,PHOTO_20210502_185718_exp.jpg
6250,PHOTO_20210502_185718.jpg,PHOTO_20210502_185718_mean.jpg
6252,PHOTO_20210502_185719.jpg,PHOTO_20210502_185719_gray.jpg
6253,PHOTO_20210502_185719.jpg,PHOTO_20210502_185719_grad.jpg
6254,PHOTO_20210502_185719.jpg,PHOTO_20210502_185719_excgrad.jpg
6255,PHOTO_20210502_185719.jpg,PHOTO_20210502_185719_log.jpg
6256,PHOTO_20210502_185719.jpg,PHOTO_20210502_185719_exp.jpg
6257,PHOTO_20210502_185719.jpg,PHOTO_20210502_185719_mean.jpg
6259,PHOTO_20210502_185742.jpg,PHOTO_20210502_185742_gray.jpg
6260,PHOTO_20210502_185742.jpg,PHOTO_20210502_185742_grad.jpg
6261,PHOTO_20210502_185742.jpg,PHOTO_20210502_185742_excgrad.jpg
6262,PHOTO_20210502_185742.jpg,PHOTO_20210502_185742_log.jpg
6263,PHOTO_20210502_185742.jpg,PHOTO_20210502_185742_exp.jpg
6264,PHOTO_20210502_185742.jpg,PHOTO_20210502_185742_mean.jpg
6266,PHOTO_20210502_185746.jpg,PHOTO_20210502_185746_gray.jpg
6267,PHOTO_20210502_185746.jpg,PHOTO_20210502_185746_grad.jpg
6268,PHOTO_20210502_185746.jpg,PHOTO_20210502_185746_excgrad.jpg
6269,PHOTO_20210502_185746.jpg,PHOTO_20210502_185746_log.jpg
6270,PHOTO_20210502_185746.jpg,PHOTO_20210502_185746_exp.jpg
6271,PHOTO_20210502_185746.jpg,PHOTO_20210502_185746_mean.jpg
6273,PHOTO_20210502_185744.jpg,PHOTO_20210502_185744_gray.jpg
6274,PHOTO_20210502_185744.jpg,PHOTO_20210502_185744_grad.jpg
6275,PHOTO_20210502_185744.jpg,PHOTO_20210502_185744_excgrad.jpg
6276,PHOTO_20210502_185744.jpg,PHOTO_20210502_185744_log.jpg
6277,PHOTO_20210502_185744.jpg,PHOTO_20210502_185744_exp.jpg
6278,PHOTO_20210502_185744.jpg,PHOTO_20210502_185744_mean.jpg
6280,PHOTO_20210502_185809.jpg,PHOTO_20210502_185809_gray.jpg
6281,PHOTO_20210502_185809.jpg,PHOTO_20210502_185809_grad.jpg
6282,PHOTO_20210502_185809.jpg,PHOTO_20210502_185809_excgrad.jpg
6283,PHOTO_20210502_185809.jpg,PHOTO_20210502_185809_log.jpg
6284,PHOTO_20210502_185809.jpg,PHOTO_20210502_185809_exp.jpg
6285,PHOTO_20210502_185809.jpg,PHOTO_20210502_185809_mean.jpg
6287,PHOTO_20210502_185811.jpg,PHOTO_20210502_185811_gray.jpg
6288,PHOTO_20210502_185811.jpg,PHOTO_20210502_185811_grad.jpg
6289,PHOTO_20210502_185811.jpg,PHOTO_20210502_185811_excgrad.jpg
6290,PHOTO_20210502_185811.jpg,PHOTO_20210502_185811_log.jpg
6291,PHOTO_20210502_185811.jpg,PHOTO_20210502_185811_exp.jpg
6292,PHOTO_20210502_185811.jpg,PHOTO_20210502_185811_mean.jpg
6294,PHOTO_20210502_185813.jpg,PHOTO_20210502_185813_gray.jpg
6295,PHOTO_20210502_185813.jpg,PHOTO_20210502_185813_grad.jpg
6296,PHOTO_20210502_185813.jpg,PHOTO_20210502_185813_excgrad.jpg
6297,PHOTO_20210502_185813.jpg,PHOTO_20210502_185813_log.jpg
6298,PHOTO_20210502_185813.jpg,PHOTO_20210502_185813_exp.jpg
6299,PHOTO_20210502_185813.jpg,PHOTO_20210502_185813_mean.jpg
6301,PHOTO_20210502_185854.jpg,PHOTO_20210502_185854_gray.jpg
6302,PHOTO_20210502_185854.jpg,PHOTO_20210502_185854_grad.jpg
6303,PHOTO_20210502_185854.jpg,PHOTO_20210502_185854_excgrad.jpg
6304,PHOTO_20210502_185854.jpg,PHOTO_20210502_185854_log.jpg
6305,PHOTO_20210502_185854.jpg,PHOTO_20210502_185854_exp.jpg
6306,PHOTO_20210502_185854.jpg,PHOTO_20210502_185854_mean.jpg
6308,PHOTO_20210502_185900.jpg,PHOTO_20210502_185900_gray.jpg
6309,PHOTO_20210502_185900.jpg,PHOTO_20210502_185900_grad.jpg
6310,PHOTO_20210502_185900.jpg,PHOTO_20210502_185900_excgrad.jpg
6311,PHOTO_20210502_185900.jpg,PHOTO_20210502_185900_log.jpg
6312,PHOTO_20210502_185900.jpg,PHOTO_20210502_185900_exp.jpg
6313,PHOTO_20210502_185900.jpg,PHOTO_20210502_185900_mean.jpg
6315,PHOTO_20210502_185859.jpg,PHOTO_20210502_185859_gray.jpg
6316,PHOTO_20210502_185859.jpg,PHOTO_20210502_185859_grad.jpg
6317,PHOTO_20210502_185859.jpg,PHOTO_20210502_185859_excgrad.jpg
6318,PHOTO_20210502_185859.jpg,PHOTO_20210502_185859_log.jpg
6319,PHOTO_20210502_185859.jpg,PHOTO_20210502_185859_exp.jpg
6320,PHOTO_20210502_185859.jpg,PHOTO_20210502_185859_mean.jpg
6322,PHOTO_20210502_185914.jpg,PHOTO_20210502_185914_gray.jpg
6323,PHOTO_20210502_185914.jpg,PHOTO_20210502_185914_grad.jpg
6324,PHOTO_20210502_185914.jpg,PHOTO_20210502_185914_excgrad.jpg
6325,PHOTO_20210502_185914.jpg,PHOTO_20210502_185914_log.jpg
6326,PHOTO_20210502_185914.jpg,PHOTO_20210502_185914_exp.jpg
6327,PHOTO_20210502_185914.jpg,PHOTO_20210502_185914_mean.jpg
